Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
4,2010-06-11,78.45,2.668,NULL,NULL,NULL,NULL,NULL,126.111903,7.896,0
4,2010-06-18,81.53,2.635,NULL,NULL,NULL,NULL,NULL,126.114000,7.896,0
4,2010-06-25,81.10,2.654,NULL,NULL,NULL,NULL,NULL,126.126600,7.896,0
4,2010-07-02,73.66,2.668,NULL,NULL,NULL,NULL,NULL,126.139200,7.372,0
4,2010-07-09,80.35,2.637,NULL,NULL,NULL,NULL,NULL,126.151800,7.372,0
4,2010-07-16,78.53,2.621,NULL,NULL,NULL,NULL,NULL,126.149807,7.372,0
4,2010-07-23,79.78,2.612,NULL,NULL,NULL,NULL,NULL,126.128355,7.372,0
4,2010-07-30,80.70,2.650,NULL,NULL,NULL,NULL,NULL,126.106903,7.372,0
4,2010-08-06,76.53,2.640,NULL,NULL,NULL,NULL,NULL,126.085452,7.372,0
4,2010-08-13,78.08,2.698,NULL,NULL,NULL,NULL,NULL,126.064000,7.372,0
4,2010-08-20,78.83,2.671,NULL,NULL,NULL,NULL,NULL,126.076645,7.372,0
4,2010-08-27,74.44,2.621,NULL,NULL,NULL,NULL,NULL,126.089290,7.372,0
4,2010-09-03,76.80,2.584,NULL,NULL,NULL,NULL,NULL,126.101936,7.372,0
4,2010-09-10,73.54,2.574,NULL,NULL,NULL,NULL,NULL,126.114581,7.372,1
4,2010-09-17,64.91,2.594,NULL,NULL,NULL,NULL,NULL,126.145467,7.372,0
4,2010-09-24,60.96,2.642,NULL,NULL,NULL,NULL,NULL,126.190033,7.372,0
4,2010-10-01,63.96,2.619,NULL,NULL,NULL,NULL,NULL,126.234600,7.127,0
4,2010-10-08,67.73,2.645,NULL,NULL,NULL,NULL,NULL,126.279167,7.127,0
4,2010-10-15,62.03,2.732,NULL,NULL,NULL,NULL,NULL,126.326677,7.127,0
4,2010-10-22,64.17,2.736,NULL,NULL,NULL,NULL,NULL,126.381548,7.127,0
4,2010-10-29,56.94,2.718,NULL,NULL,NULL,NULL,NULL,126.436419,7.127,0
4,2010-11-05,51.60,2.699,NULL,NULL,NULL,NULL,NULL,126.491290,7.127,0
4,2010-11-12,52.65,2.741,NULL,NULL,NULL,NULL,NULL,126.546161,7.127,0
4,2010-11-19,48.05,2.780,NULL,NULL,NULL,NULL,NULL,126.607200,7.127,0
4,2010-11-26,48.08,2.752,NULL,NULL,NULL,NULL,NULL,126.669267,7.127,1
4,2010-12-03,46.40,2.727,NULL,NULL,NULL,NULL,NULL,126.731333,7.127,0
4,2010-12-10,42.40,2.860,NULL,NULL,NULL,NULL,NULL,126.793400,7.127,0
4,2010-12-17,46.57,2.884,NULL,NULL,NULL,NULL,NULL,126.879484,7.127,0
4,2010-12-24,43.21,2.887,NULL,NULL,NULL,NULL,NULL,126.983581,7.127,0
4,2010-12-31,38.09,2.955,NULL,NULL,NULL,NULL,NULL,127.087677,7.127,1
4,2011-01-07,39.34,2.980,NULL,NULL,NULL,NULL,NULL,127.191774,6.510,0
4,2011-01-14,31.60,2.992,NULL,NULL,NULL,NULL,NULL,127.300936,6.510,0
4,2011-01-21,38.34,3.017,NULL,NULL,NULL,NULL,NULL,127.440484,6.510,0
4,2011-01-28,40.60,3.022,NULL,NULL,NULL,NULL,NULL,127.580032,6.510,0
4,2011-02-04,34.61,2.996,NULL,NULL,NULL,NULL,NULL,127.719581,6.510,0
4,2011-02-11,33.29,3.033,NULL,NULL,NULL,NULL,NULL,127.859129,6.510,1
4,2011-02-18,48.17,3.058,NULL,NULL,NULL,NULL,NULL,127.995250,6.510,0
4,2011-02-25,49.00,3.087,NULL,NULL,NULL,NULL,NULL,128.130000,6.510,0
4,2011-03-04,46.56,3.305,NULL,NULL,NULL,NULL,NULL,128.264750,6.510,0
4,2011-03-11,50.93,3.461,NULL,NULL,NULL,NULL,NULL,128.399500,6.510,0
4,2011-03-18,51.86,3.495,NULL,NULL,NULL,NULL,NULL,128.512194,6.510,0
4,2011-03-25,59.10,3.480,NULL,NULL,NULL,NULL,NULL,128.616065,6.510,0
4,2011-04-01,56.99,3.521,NULL,NULL,NULL,NULL,NULL,128.719936,5.946,0
4,2011-04-08,62.61,3.605,NULL,NULL,NULL,NULL,NULL,128.823807,5.946,0
4,2011-04-15,62.34,3.724,NULL,NULL,NULL,NULL,NULL,128.910733,5.946,0
4,2011-04-22,68.80,3.781,NULL,NULL,NULL,NULL,NULL,128.955300,5.946,0
4,2011-04-29,64.22,3.781,NULL,NULL,NULL,NULL,NULL,128.999867,5.946,0
4,2011-05-06,63.41,3.866,NULL,NULL,NULL,NULL,NULL,129.044433,5.946,0
4,2011-05-13,70.65,3.872,NULL,NULL,NULL,NULL,NULL,129.089000,5.946,0
4,2011-05-20,70.49,3.881,NULL,NULL,NULL,NULL,NULL,129.075677,5.946,0
4,2011-05-27,73.65,3.771,NULL,NULL,NULL,NULL,NULL,129.062355,5.946,0
4,2011-06-03,78.26,3.683,NULL,NULL,NULL,NULL,NULL,129.049032,5.946,0
4,2011-06-10,80.05,3.640,NULL,NULL,NULL,NULL,NULL,129.035710,5.946,0
4,2011-06-17,83.51,3.618,NULL,NULL,NULL,NULL,NULL,129.043200,5.946,0
4,2011-06-24,81.85,3.570,NULL,NULL,NULL,NULL,NULL,129.066300,5.946,0
4,2011-07-01,84.54,3.504,NULL,NULL,NULL,NULL,NULL,129.089400,5.644,0
4,2011-07-08,84.59,3.469,NULL,NULL,NULL,NULL,NULL,129.112500,5.644,0
4,2011-07-15,83.27,3.563,NULL,NULL,NULL,NULL,NULL,129.133839,5.644,0
4,2011-07-22,82.84,3.627,NULL,NULL,NULL,NULL,NULL,129.150774,5.644,0
4,2011-07-29,84.36,3.659,NULL,NULL,NULL,NULL,NULL,129.167710,5.644,0
4,2011-08-05,86.09,3.662,NULL,NULL,NULL,NULL,NULL,129.184645,5.644,0
4,2011-08-12,82.98,3.617,NULL,NULL,NULL,NULL,NULL,129.201581,5.644,0
4,2011-08-19,82.77,3.550,NULL,NULL,NULL,NULL,NULL,129.240581,5.644,0
4,2011-08-26,81.47,3.523,NULL,NULL,NULL,NULL,NULL,129.283258,5.644,0
4,2011-09-02,77.99,3.533,NULL,NULL,NULL,NULL,NULL,129.325936,5.644,0
4,2011-09-09,73.34,3.554,NULL,NULL,NULL,NULL,NULL,129.368613,5.644,1
4,2011-09-16,72.76,3.532,NULL,NULL,NULL,NULL,NULL,129.430600,5.644,0
4,2011-09-23,69.23,3.473,NULL,NULL,NULL,NULL,NULL,129.518333,5.644,0
4,2011-09-30,72.15,3.371,NULL,NULL,NULL,NULL,NULL,129.606067,5.644,0
4,2011-10-07,65.79,3.299,NULL,NULL,NULL,NULL,NULL,129.693800,5.143,0
4,2011-10-14,63.75,3.283,NULL,NULL,NULL,NULL,NULL,129.770645,5.143,0
4,2011-10-21,64.79,3.361,NULL,NULL,NULL,NULL,NULL,129.782161,5.143,0
4,2011-10-28,55.31,3.362,NULL,NULL,NULL,NULL,NULL,129.793677,5.143,0
4,2011-11-04,49.86,3.322,NULL,NULL,NULL,NULL,NULL,129.805194,5.143,0
4,2011-11-11,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.816710,5.143,0
4,2011-11-18,50.44,3.294,4539.94,840.56,372.90,613.96,5358.13,129.826833,5.143,0
4,2011-11-25,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.836400,5.143,1
4,2011-12-02,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.20,129.845967,5.143,0
4,2011-12-09,31.64,3.153,5857.72,30.00,984.98,4692.50,13503.99,129.855533,5.143,0
4,2011-12-16,36.44,3.149,2756.67,72.30,1790.15,777.65,10261.95,129.898065,5.143,0
4,2011-12-23,35.92,3.103,2461.94,69.05,2938.24,52.00,4396.76,129.984548,5.143,0
4,2011-12-30,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.071032,5.143,1
4,2012-01-06,38.64,3.158,7857.71,38677.72,234.00,863.22,8682.95,130.157516,4.607,0
4,2012-01-13,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244000,4.607,0
4,2012-01-20,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.279226,4.607,0
4,2012-01-27,40.31,3.290,1346.06,3740.12,46.16,445.47,2451.89,130.314452,4.607,0
4,2012-02-03,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.349677,4.607,0
4,2012-02-10,33.00,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.384903,4.607,1
4,2012-02-17,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.454621,4.607,0
4,2012-02-24,41.31,3.541,9777.71,4703.88,5.40,1179.72,9352.14,130.550207,4.607,0
4,2012-03-02,50.38,3.619,18564.88,1394.86,32.93,10714.60,3592.82,130.645793,4.607,0
4,2012-03-09,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.741379,4.607,0
4,2012-03-16,59.81,3.707,5669.21,37.12,NULL,8540.87,2544.94,130.826194,4.607,0
4,2012-03-23,59.07,3.759,8806.80,-10.50,5.99,739.14,4396.97,130.896645,4.607,0
4,2012-03-30,72.63,3.820,2565.80,442.52,6.50,487.66,4076.68,130.967097,4.607,0
4,2012-04-06,67.69,3.864,11341.17,NULL,73.38,5677.89,7821.95,131.037548,4.308,0
4,2012-04-13,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108000,4.308,0
4,2012-04-20,68.60,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.117333,4.308,0
4,2012-04-27,76.47,3.810,3993.66,97.77,26.68,113.37,3947.45,131.126667,4.308,0
4,2012-05-04,80.14,3.747,13737.91,NULL,93.65,6993.97,4541.89,131.136000,4.308,0
4,2012-05-11,67.64,3.685,20499.88,86.00,103.05,5005.96,3815.16,131.145333,4.308,0
4,2012-05-18,68.43,3.620,6531.12,NULL,99.91,2290.18,2521.84,131.098323,4.308,0
4,2012-05-25,77.47,3.551,4330.02,436.00,862.31,3268.41,3749.53,131.028774,4.308,0
4,2012-06-01,77.41,3.483,10165.22,8.60,47.93,2676.33,4896.34,130.959226,4.308,0
4,2012-06-08,78.11,3.433,7429.46,249.80,7.86,4235.27,9690.55,130.889677,4.308,0
4,2012-06-15,80.94,3.372,16063.84,84.00,0.22,2105.39,6113.16,130.829533,4.308,0
4,2012-06-22,81.63,3.329,6619.20,351.22,3.48,5390.02,10920.89,130.792900,4.308,0
4,2012-06-29,84.23,3.257,3756.11,211.60,NULL,2114.26,6371.15,130.756267,4.308,0
4,2012-07-06,80.37,3.187,9789.03,90.00,157.62,10671.47,3864.91,130.719633,4.077,0
4,2012-07-13,76.86,3.224,11075.38,151.00,17.27,3810.25,4766.88,130.683000,4.077,0
4,2012-07-20,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.701290,4.077,0
4,2012-07-27,81.06,3.356,7011.68,68.70,4.26,13565.83,3841.61,130.719581,4.077,0
4,2012-08-03,83.86,3.374,29127.20,42.27,58.34,22663.73,10925.99,130.737871,4.077,0
4,2012-08-10,83.21,3.476,16996.42,36.60,60.94,4777.20,3937.09,130.756161,4.077,0
4,2012-08-17,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.90,130.790968,4.077,0
4,2012-08-24,75.76,3.610,9983.59,NULL,23.40,8115.89,7158.66,130.838161,4.077,0
4,2012-08-31,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.885355,4.077,0
4,2012-09-07,82.09,3.709,9082.61,16.00,59.06,7217.88,8026.47,130.932548,4.077,1
4,2012-09-14,68.20,3.706,13802.34,NULL,23.12,3643.77,12517.18,130.977667,4.077,0
4,2012-09-21,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.010333,4.077,0
4,2012-09-28,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043000,4.077,0
4,2012-10-05,63.07,3.620,5918.34,NULL,126.57,3674.49,6807.07,131.075667,3.879,0
4,2012-10-12,57.11,3.603,4975.39,NULL,61.17,1513.17,5905.53,131.108333,3.879,0
4,2012-10-19,64.46,3.610,6313.84,NULL,15.05,2421.08,5885.12,131.149968,3.879,0
4,2012-10-26,63.64,3.514,1763.13,88.76,66.76,NULL,7577.14,131.193097,3.879,0
4,2012-11-02,53.31,3.404,3717.80,7665.66,23.00,190.24,1586.46,131.236226,3.879,0
4,2012-11-09,59.47,3.337,28299.04,6412.64,73.18,9912.23,7259.32,131.279355,3.879,0
4,2012-11-16,49.86,3.271,14400.63,409.67,205.09,1497.33,7862.40,131.325800,3.879,0
4,2012-11-23,55.09,3.233,3365.61,6.93,93310.30,497.28,3938.54,131.376667,3.879,1
4,2012-11-30,50.91,3.240,4642.37,NULL,5146.88,243.50,9819.68,131.427533,3.879,0
4,2012-12-07,53.67,3.227,10755.57,NULL,822.00,2966.00,22677.91,131.478400,3.879,0
4,2012-12-14,42.57,3.193,3409.42,NULL,180.00,764.25,4930.05,131.537000,3.879,0
4,2012-12-21,44.80,3.112,3564.60,137.92,118.28,21.32,1239.78,131.642000,3.879,0
4,2012-12-28,37.93,3.125,7712.77,50636.71,347.00,6.24,862.39,131.747000,3.879,1
4,2013-01-04,33.11,3.177,9471.27,42065.30,56.17,NULL,4980.46,131.852000,3.921,0
4,2013-01-11,38.92,3.235,4749.65,23457.11,4.22,522.96,3743.86,131.957000,3.921,0
4,2013-01-18,34.06,3.232,5219.94,3758.90,12.10,23.97,2112.04,132.030871,3.921,0
4,2013-01-25,47.49,3.220,15302.22,1652.63,0.30,1257.32,1547.68,132.092290,3.921,0
4,2013-02-01,49.07,3.232,27134.98,861.18,870.20,29210.08,1663.48,132.153710,3.921,0
4,2013-02-08,49.86,3.401,56705.09,564.98,521.82,45331.30,7730.26,132.215129,3.921,1
4,2013-02-15,44.70,3.451,41326.97,10303.91,630.80,17516.52,3782.94,132.272571,3.921,0
4,2013-02-22,44.68,3.602,15128.45,10149.27,31.40,6451.60,4875.84,132.320071,3.921,0
4,2013-03-01,42.56,3.694,27132.59,762.39,3.20,1621.99,3526.18,132.367571,3.921,0
4,2013-03-08,53.21,3.647,23306.04,779.60,164.42,12389.60,9316.71,132.415071,3.921,0
4,2013-03-15,53.39,3.611,9361.09,NULL,28.59,3602.71,2161.72,132.466807,3.921,0
4,2013-03-22,58.55,3.593,17721.81,NULL,513.50,4370.01,3365.76,132.529129,3.921,0
4,2013-03-29,50.36,3.575,3949.07,NULL,489.46,182.00,7265.39,132.591452,3.921,0
4,2013-04-05,57.70,3.552,8031.33,12906.43,641.98,4801.53,2723.41,132.653774,3.896,0
4,2013-04-12,60.06,3.504,7876.11,1269.44,201.06,2776.58,7702.91,132.716097,3.896,0
4,2013-04-19,63.28,3.436,3578.12,96.18,183.60,358.15,2039.26,132.716097,3.896,0
4,2013-04-26,58.15,3.397,3087.47,NULL,199.38,82.48,3223.06,132.716097,3.896,0
4,2013-05-03,64.18,3.369,13789.79,14.00,218.21,7299.53,8146.91,NULL,NULL,0
4,2013-05-10,64.01,3.371,10686.88,388.94,118.40,4406.85,6098.37,NULL,NULL,0
4,2013-05-17,70.50,3.437,12026.21,272.94,23.04,2030.97,8818.06,NULL,NULL,0
4,2013-05-24,76.73,3.462,3560.92,144.06,723.61,3657.09,9179.04,NULL,NULL,0
4,2013-05-31,79.17,3.438,2536.65,443.94,483.90,28.76,4652.59,NULL,NULL,0
4,2013-06-07,78.11,3.413,14278.29,529.53,566.96,11824.87,6092.91,NULL,NULL,0
4,2013-06-14,79.24,3.415,14141.85,760.84,1125.14,4775.63,8842.00,NULL,NULL,0
4,2013-06-21,79.10,3.453,3423.81,176.93,457.43,7953.47,5443.06,NULL,NULL,0
4,2013-06-28,86.29,3.452,6723.27,358.37,3.00,3450.80,7483.44,NULL,NULL,0
4,2013-07-05,76.96,3.385,17126.22,933.43,1334.16,14191.01,5201.38,NULL,NULL,0
4,2013-07-12,82.30,3.368,6501.43,1464.81,124.97,3809.96,3868.60,NULL,NULL,0
4,2013-07-19,73.29,3.518,4191.78,440.36,173.66,534.56,2252.18,NULL,NULL,0
4,2013-07-26,78.96,3.580,1577.60,687.89,9.60,314.64,1433.77,NULL,NULL,0
5,2010-02-05,39.70,2.572,NULL,NULL,NULL,NULL,NULL,211.653972,6.566,0
5,2010-02-12,39.81,2.548,NULL,NULL,NULL,NULL,NULL,211.800470,6.566,1
5,2010-02-19,41.14,2.514,NULL,NULL,NULL,NULL,NULL,211.847128,6.566,0
5,2010-02-26,46.70,2.561,NULL,NULL,NULL,NULL,NULL,211.877147,6.566,0
5,2010-03-05,48.89,2.625,NULL,NULL,NULL,NULL,NULL,211.907165,6.566,0
5,2010-03-12,58.50,2.667,NULL,NULL,NULL,NULL,NULL,211.937184,6.566,0
5,2010-03-19,55.46,2.720,NULL,NULL,NULL,NULL,NULL,211.770897,6.566,0
5,2010-03-26,52.47,2.732,NULL,NULL,NULL,NULL,NULL,211.571893,6.566,0
5,2010-04-02,63.18,2.719,NULL,NULL,NULL,NULL,NULL,211.372888,6.465,0
5,2010-04-09,65.19,2.770,NULL,NULL,NULL,NULL,NULL,211.173884,6.465,0
5,2010-04-16,65.30,2.808,NULL,NULL,NULL,NULL,NULL,211.038853,6.465,0
5,2010-04-23,65.13,2.795,NULL,NULL,NULL,NULL,NULL,210.989120,6.465,0
5,2010-04-30,67.53,2.780,NULL,NULL,NULL,NULL,NULL,210.939388,6.465,0
5,2010-05-07,71.53,2.835,NULL,NULL,NULL,NULL,NULL,210.889656,6.465,0
5,2010-05-14,74.79,2.854,NULL,NULL,NULL,NULL,NULL,210.887277,6.465,0
5,2010-05-21,75.20,2.826,NULL,NULL,NULL,NULL,NULL,211.169023,6.465,0
5,2010-05-28,79.81,2.759,NULL,NULL,NULL,NULL,NULL,211.450769,6.465,0
5,2010-06-04,79.54,2.705,NULL,NULL,NULL,NULL,NULL,211.732515,6.465,0
5,2010-06-11,80.70,2.668,NULL,NULL,NULL,NULL,NULL,212.014261,6.465,0
5,2010-06-18,83.91,2.637,NULL,NULL,NULL,NULL,NULL,212.011977,6.465,0
5,2010-06-25,83.72,2.653,NULL,NULL,NULL,NULL,NULL,211.896082,6.465,0
5,2010-07-02,81.25,2.669,NULL,NULL,NULL,NULL,NULL,211.780186,6.496,0
5,2010-07-09,81.14,2.642,NULL,NULL,NULL,NULL,NULL,211.664291,6.496,0
5,2010-07-16,83.98,2.623,NULL,NULL,NULL,NULL,NULL,211.656112,6.496,0
5,2010-07-23,83.66,2.608,NULL,NULL,NULL,NULL,NULL,211.791557,6.496,0
5,2010-07-30,82.46,2.640,NULL,NULL,NULL,NULL,NULL,211.927001,6.496,0
5,2010-08-06,86.10,2.627,NULL,NULL,NULL,NULL,NULL,212.062445,6.496,0
5,2010-08-13,87.41,2.692,NULL,NULL,NULL,NULL,NULL,212.197889,6.496,0
5,2010-08-20,87.71,2.664,NULL,NULL,NULL,NULL,NULL,212.160898,6.496,0
5,2010-08-27,87.05,2.619,NULL,NULL,NULL,NULL,NULL,212.123908,6.496,0
5,2010-09-03,84.06,2.577,NULL,NULL,NULL,NULL,NULL,212.086918,6.496,0
5,2010-09-10,79.86,2.565,NULL,NULL,NULL,NULL,NULL,212.049927,6.496,1
5,2010-09-17,82.28,2.582,NULL,NULL,NULL,NULL,NULL,212.076935,6.496,0
5,2010-09-24,78.53,2.624,NULL,NULL,NULL,NULL,NULL,212.151940,6.496,0
5,2010-10-01,71.10,2.603,NULL,NULL,NULL,NULL,NULL,212.226946,6.768,0
5,2010-10-08,64.99,2.633,NULL,NULL,NULL,NULL,NULL,212.301952,6.768,0
5,2010-10-15,68.11,2.720,NULL,NULL,NULL,NULL,NULL,212.369187,6.768,0
5,2010-10-22,70.96,2.725,NULL,NULL,NULL,NULL,NULL,212.416993,6.768,0
5,2010-10-29,70.58,2.716,NULL,NULL,NULL,NULL,NULL,212.464799,6.768,0
5,2010-11-05,58.88,2.689,NULL,NULL,NULL,NULL,NULL,212.512605,6.768,0
5,2010-11-12,62.37,2.728,NULL,NULL,NULL,NULL,NULL,212.560411,6.768,0
5,2010-11-19,52.52,2.771,NULL,NULL,NULL,NULL,NULL,212.445487,6.768,0
5,2010-11-26,66.15,2.735,NULL,NULL,NULL,NULL,NULL,212.303441,6.768,1
5,2010-12-03,51.31,2.708,NULL,NULL,NULL,NULL,NULL,212.161395,6.768,0
5,2010-12-10,48.27,2.843,NULL,NULL,NULL,NULL,NULL,212.019349,6.768,0
5,2010-12-17,51.61,2.869,NULL,NULL,NULL,NULL,NULL,211.958082,6.768,0
5,2010-12-24,55.01,2.886,NULL,NULL,NULL,NULL,NULL,211.957398,6.768,0
5,2010-12-31,49.79,2.943,NULL,NULL,NULL,NULL,NULL,211.956714,6.768,1
5,2011-01-07,48.30,2.976,NULL,NULL,NULL,NULL,NULL,211.956031,6.634,0
5,2011-01-14,37.74,2.983,NULL,NULL,NULL,NULL,NULL,212.008514,6.634,0
5,2011-01-21,45.41,3.016,NULL,NULL,NULL,NULL,NULL,212.380001,6.634,0
5,2011-01-28,44.50,3.010,NULL,NULL,NULL,NULL,NULL,212.751488,6.634,0
5,2011-02-04,41.67,2.989,NULL,NULL,NULL,NULL,NULL,213.122976,6.634,0
5,2011-02-11,38.25,3.022,NULL,NULL,NULL,NULL,NULL,213.494463,6.634,1
5,2011-02-18,58.83,3.045,NULL,NULL,NULL,NULL,NULL,213.806830,6.634,0
5,2011-02-25,63.35,3.065,NULL,NULL,NULL,NULL,NULL,214.095550,6.634,0
5,2011-03-04,60.35,3.288,NULL,NULL,NULL,NULL,NULL,214.384270,6.634,0
5,2011-03-11,55.74,3.459,NULL,NULL,NULL,NULL,NULL,214.672990,6.634,0
5,2011-03-18,64.31,3.488,NULL,NULL,NULL,NULL,NULL,214.925734,6.634,0
5,2011-03-25,70.71,3.473,NULL,NULL,NULL,NULL,NULL,215.164087,6.634,0
5,2011-04-01,61.50,3.524,NULL,NULL,NULL,NULL,NULL,215.402441,6.489,0
5,2011-04-08,69.64,3.622,NULL,NULL,NULL,NULL,NULL,215.640794,6.489,0
5,2011-04-15,72.02,3.743,NULL,NULL,NULL,NULL,NULL,215.859267,6.489,0
5,2011-04-22,74.34,3.807,NULL,NULL,NULL,NULL,NULL,216.028041,6.489,0
5,2011-04-29,74.75,3.810,NULL,NULL,NULL,NULL,NULL,216.196814,6.489,0
5,2011-05-06,66.27,3.906,NULL,NULL,NULL,NULL,NULL,216.365588,6.489,0
5,2011-05-13,77.38,3.899,NULL,NULL,NULL,NULL,NULL,216.534361,6.489,0
5,2011-05-20,71.37,3.907,NULL,NULL,NULL,NULL,NULL,216.302385,6.489,0
5,2011-05-27,80.14,3.786,NULL,NULL,NULL,NULL,NULL,216.070408,6.489,0
5,2011-06-03,83.81,3.699,NULL,NULL,NULL,NULL,NULL,215.838432,6.489,0
5,2011-06-10,83.61,3.648,NULL,NULL,NULL,NULL,NULL,215.606456,6.489,0
5,2011-06-17,86.84,3.637,NULL,NULL,NULL,NULL,NULL,215.560463,6.489,0
5,2011-06-24,84.76,3.594,NULL,NULL,NULL,NULL,NULL,215.653958,6.489,0
5,2011-07-01,85.81,3.524,NULL,NULL,NULL,NULL,NULL,215.747454,6.529,0
5,2011-07-08,86.64,3.480,NULL,NULL,NULL,NULL,NULL,215.840949,6.529,0
5,2011-07-15,88.64,3.575,NULL,NULL,NULL,NULL,NULL,215.925070,6.529,0
5,2011-07-22,86.97,3.651,NULL,NULL,NULL,NULL,NULL,215.985753,6.529,0
5,2011-07-29,89.42,3.682,NULL,NULL,NULL,NULL,NULL,216.046436,6.529,0
5,2011-08-05,91.07,3.684,NULL,NULL,NULL,NULL,NULL,216.107120,6.529,0
5,2011-08-12,90.16,3.638,NULL,NULL,NULL,NULL,NULL,216.167803,6.529,0
5,2011-08-19,89.35,3.554,NULL,NULL,NULL,NULL,NULL,216.231186,6.529,0
5,2011-08-26,89.18,3.523,NULL,NULL,NULL,NULL,NULL,216.295018,6.529,0
5,2011-09-02,90.38,3.533,NULL,NULL,NULL,NULL,NULL,216.358850,6.529,0
5,2011-09-09,79.04,3.546,NULL,NULL,NULL,NULL,NULL,216.422682,6.529,1
5,2011-09-16,83.55,3.526,NULL,NULL,NULL,NULL,NULL,216.603308,6.529,0
5,2011-09-23,78.01,3.467,NULL,NULL,NULL,NULL,NULL,216.939661,6.529,0
5,2011-09-30,81.16,3.355,NULL,NULL,NULL,NULL,NULL,217.276013,6.529,0
5,2011-10-07,71.64,3.285,NULL,NULL,NULL,NULL,NULL,217.612365,6.300,0
5,2011-10-14,72.36,3.274,NULL,NULL,NULL,NULL,NULL,217.923746,6.300,0
5,2011-10-21,66.90,3.353,NULL,NULL,NULL,NULL,NULL,218.085300,6.300,0
5,2011-10-28,69.27,3.372,NULL,NULL,NULL,NULL,NULL,218.246854,6.300,0
5,2011-11-04,56.71,3.332,NULL,NULL,NULL,NULL,NULL,218.408408,6.300,0
5,2011-11-11,60.71,3.297,2971.48,1943.20,60.03,757.33,1040.96,218.569962,6.300,0
5,2011-11-18,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.300,0
5,2011-11-25,61.93,3.236,107.42,7.00,29333.06,8.00,826.06,219.042820,6.300,1
5,2011-12-02,51.14,3.172,2359.44,4.00,658.01,901.67,24751.93,219.291729,6.300,0
5,2011-12-09,44.12,3.158,2546.50,NULL,83.07,523.27,3118.64,219.540637,6.300,0
5,2011-12-16,54.42,3.159,802.42,NULL,78.77,319.84,1940.54,219.759627,6.300,0
5,2011-12-23,50.33,3.112,225.21,0.15,427.57,NULL,1443.04,219.938725,6.300,0
5,2011-12-30,45.62,3.129,1938.28,17079.76,72.93,162.33,1211.95,220.117823,6.300,1
5,2012-01-06,50.21,3.157,4602.39,6733.60,35.03,621.64,3507.24,220.296921,5.943,0
5,2012-01-13,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.476019,5.943,0
5,2012-01-20,54.65,3.268,761.25,2100.24,NULL,132.63,1276.75,220.569410,5.943,0
5,2012-01-27,54.63,3.290,573.64,969.68,NULL,12.00,861.28,220.662802,5.943,0
5,2012-02-03,57.35,3.360,23811.41,1349.62,23.82,14928.42,3186.52,220.756194,5.943,0
5,2012-02-10,48.57,3.409,4239.28,2725.80,1.53,3682.89,3234.79,220.849586,5.943,1
5,2012-02-17,48.25,3.510,5548.48,1958.52,1.76,2662.84,2820.38,221.010634,5.943,0
5,2012-02-24,57.75,3.555,2220.32,1407.40,NULL,145.46,2657.52,221.222424,5.943,0
5,2012-03-02,60.66,3.630,6172.70,123.32,1.00,3063.26,1213.59,221.434215,5.943,0
5,2012-03-09,57.69,3.669,1842.42,51.27,2.00,109.67,5043.45,221.646005,5.943,0
5,2012-03-16,63.55,3.734,1879.87,30.70,2.24,585.12,1765.08,221.798971,5.943,0
5,2012-03-23,64.44,3.787,694.24,32.75,5.59,210.09,775.70,221.873506,5.943,0
5,2012-03-30,67.76,3.845,5097.87,25.20,2.70,322.57,1790.31,221.948041,5.943,0
5,2012-04-06,70.40,3.891,5174.35,NULL,6.48,1489.10,2264.89,222.022576,5.801,0
5,2012-04-13,70.56,3.891,1562.33,758.49,NULL,206.00,1642.42,222.097111,5.801,0
5,2012-04-20,67.33,3.877,1197.53,225.78,3.00,247.94,1499.51,222.151232,5.801,0
5,2012-04-27,68.96,3.814,1127.44,NULL,5.05,33.35,2598.67,222.205352,5.801,0
5,2012-05-04,77.10,3.749,6396.61,NULL,83.63,1183.64,2813.83,222.259472,5.801,0
5,2012-05-11,73.45,3.688,4668.20,NULL,42.75,709.19,1740.42,222.313593,5.801,0
